date_time,close
1/01/2010,3007.340088
8/01/2010,2989.709961
15/01/2010,2863.25
22/01/2010,2737.330078
29/01/2010,2707.449951
5/02/2010,2680.25
12/02/2010,2778.300049
19/02/2010,2684.419922
26/02/2010,2816.100098
5/03/2010,2895.73999
12/03/2010,2913.73999
19/03/2010,2948.090088
26/03/2010,2978.5
2/04/2010,2942.310059
9/04/2010,3012.649902
16/04/2010,2897.590088
23/04/2010,2828.120117
30/04/2010,2611.409912
7/05/2010,2764.050049
14/05/2010,2569.580078
21/05/2010,2619.360107
28/05/2010,2634.159912
4/06/2010,2608.73999
11/06/2010,2728.120117
18/06/2010,2645.320068
25/06/2010,2518.649902
2/07/2010,2666.419922
9/07/2010,2702.810059
16/07/2010,2714.209961
23/07/2010,2752.929932
30/07/2010,2819.340088
6/08/2010,2720.850098
13/08/2010,2675.02002
20/08/2010,2606.889893
27/08/2010,2715.189941
3/09/2010,2782.429932
10/09/2010,2784.610107
17/09/2010,2738.610107
24/09/2010,2747.899902
1/10/2010,2786.879883
8/10/2010,2836.110107
15/10/2010,2882.290039
22/10/2010,2845.530029
29/10/2010,2884.209961
5/11/2010,2831.219971
12/11/2010,2855.22998
19/11/2010,2765.050049
26/11/2010,2781.389893
3/12/2010,2840.709961
10/12/2010,2845.780029
17/12/2010,2864.52002
24/12/2010,2807.040039
31/12/2010,2836.22998
7/01/2011,2915.620117
14/01/2011,2927.419922
21/01/2011,2989.75
28/01/2011,2995.48999
4/02/2011,3025.679932
11/02/2011,3064.540039
18/02/2011,2949.129883
25/02/2011,2969.23999
4/03/2011,2909.72998
11/03/2011,2786.159912
18/03/2011,2909.780029
25/03/2011,2910.909912
1/04/2011,2963.689941
8/04/2011,2917.719971
15/04/2011,2936.300049
22/04/2011,3005.330078
29/04/2011,2926.540039
6/05/2011,2917.050049
13/05/2011,2890.600098
20/05/2011,2799.820068
27/05/2011,2782.570068
3/06/2011,2778.120117
10/06/2011,2730.620117
17/06/2011,2730.860107
24/06/2011,2848.530029
1/07/2011,2844.51001
8/07/2011,2631.97998
15/07/2011,2631.97998
22/07/2011,2692.76001
29/07/2011,2412.290039
5/08/2011,2215.449951
12/08/2011,2206.610107
19/08/2011,2216.699951
26/08/2011,2305.75
2/09/2011,2163.399902
9/09/2011,2155.620117
16/09/2011,1995.75
23/09/2011,2212.439941
30/09/2011,2248.780029
7/10/2011,2332.52002
14/10/2011,2271.77002
21/10/2011,2476.919922
28/10/2011,2347.939941
4/11/2011,2254.919922
11/11/2011,2242.780029
18/11/2011,2096.790039
25/11/2011,2313.840088
2/12/2011,2288.050049
9/12/2011,2224.889893
16/12/2011,2273.02002
23/12/2011,2292.280029
30/12/2011,2315.75
6/01/2012,2345.850098
13/01/2012,2435.040039
20/01/2012,2460.399902
27/01/2012,2478.149902
3/02/2012,2522.340088
10/02/2012,2489.350098
17/02/2012,2508.080078
24/02/2012,2548.659912
2/03/2012,2514.219971
9/03/2012,2593.969971
16/03/2012,2530.219971
23/03/2012,2452.73999
30/03/2012,2392.540039
6/04/2012,2352.23999
13/04/2012,2284.669922
20/04/2012,2322.689941
27/04/2012,2287.100098
4/05/2012,2247.379883
11/05/2012,2146.909912
18/05/2012,2156.52002
25/05/2012,2118.939941
1/06/2012,2143.080078
8/06/2012,2148.209961
15/06/2012,2199.419922
22/06/2012,2157.620117
29/06/2012,2284.919922
6/07/2012,2228.01001
13/07/2012,2302.449951
20/07/2012,2251.050049
27/07/2012,2263.360107
3/08/2012,2437.040039
10/08/2012,2456.530029
17/08/2012,2429.169922
24/08/2012,2403.800049
31/08/2012,2524.949951
7/09/2012,2543.219971
14/09/2012,2553.030029
21/09/2012,2506.060059
28/09/2012,2485.75
5/10/2012,2487.080078
12/10/2012,2574.189941
19/10/2012,2483.429932
26/10/2012,2533.870117
2/11/2012,2479.129883
9/11/2012,2461.77002
16/11/2012,2535.090088
23/11/2012,2581.689941
30/11/2012,2603.409912
7/12/2012,2627.659912
14/12/2012,2658.300049
21/12/2012,2659.949951
28/12/2012,2701.219971
4/01/2013,2708.27002
11/01/2013,2718.929932
18/01/2013,2722.959961
25/01/2013,2702.97998
1/02/2013,2597.919922
8/02/2013,2635.350098
15/02/2013,2579.76001
22/02/2013,2633.550049
1/03/2013,2690.850098
8/03/2013,2744.699951
15/03/2013,2683.919922
22/03/2013,2624.02002
29/03/2013,2621.429932
5/04/2013,2674.330078
12/04/2013,2555.5
19/04/2013,2704.409912
26/04/2013,2718.899902
3/05/2013,2773.159912
10/05/2013,2806.699951
17/05/2013,2776.780029
24/05/2013,2799.199951
31/05/2013,2676.209961
7/06/2013,2661.709961
14/06/2013,2586.449951
21/06/2013,2619.860107
28/06/2013,2646.540039
5/07/2013,2681.320068
12/07/2013,2717.98999
19/07/2013,2740.290039
26/07/2013,2808.639893
2/08/2013,2816.879883
9/08/2013,2835.860107
16/08/2013,2812.320068
23/08/2013,2758.310059
30/08/2013,2774.199951
6/09/2013,2862.070068
13/09/2013,2936.199951
20/09/2013,2922.98999
27/09/2013,2902.120117
4/10/2013,2969.409912
11/10/2013,3010.389893
18/10/2013,3038.959961
25/10/2013,3067.949951
1/11/2013,3042.97998
8/11/2013,3053.689941
15/11/2013,3044.340088
22/11/2013,3092.419922
29/11/2013,2953.169922
6/12/2013,2928.120117
