date_time,close
1/01/2010,6019.359863
8/01/2010,5988.879883
15/01/2010,5746.970215
22/01/2010,5540.330078
29/01/2010,5533.240234
5/02/2010,5503.930176
12/02/2010,5680.410156
19/02/2010,5532.330078
26/02/2010,5795.319824
5/03/2010,5928.629883
12/03/2010,6012.310059
19/03/2010,6132.950195
26/03/2010,6235.560059
2/04/2010,6171.830078
9/04/2010,6291.450195
16/04/2010,6168.720215
23/04/2010,6144.910156
30/04/2010,5908.259766
7/05/2010,6251.970215
14/05/2010,5867.879883
21/05/2010,5937.140137
28/05/2010,6054.629883
4/06/2010,6056.589844
11/06/2010,6223.540039
18/06/2010,6115.47998
25/06/2010,5857.430176
2/07/2010,6035.660156
9/07/2010,6149.359863
16/07/2010,6142.149902
23/07/2010,6134.700195
30/07/2010,6333.580078
6/08/2010,6135.169922
13/08/2010,6075.129883
20/08/2010,5912.580078
27/08/2010,6083.850098
3/09/2010,6221.52002
10/09/2010,6249.649902
17/09/2010,6184.709961
24/09/2010,6229.02002
1/10/2010,6276.25
8/10/2010,6455.27002
15/10/2010,6611.009766
22/10/2010,6595.279785
29/10/2010,6734.689941
5/11/2010,6723.410156
12/11/2010,6832.109863
19/11/2010,6879.660156
26/11/2010,6957.609863
3/12/2010,6964.160156
10/12/2010,7024.399902
17/12/2010,7057.689941
24/12/2010,6914.189941
31/12/2010,6981.390137
7/01/2011,7075.109863
14/01/2011,7024.27002
21/01/2011,7155.580078
28/01/2011,7193.680176
4/02/2011,7340.279785
11/02/2011,7405.509766
18/02/2011,7130.5
25/02/2011,7225.959961
4/03/2011,7063.089844
11/03/2011,6656.879883
18/03/2011,6933.580078
25/03/2011,7041.310059
1/04/2011,7178.779785
8/04/2011,7146.560059
15/04/2011,7295.490234
22/04/2011,7475.220215
29/04/2011,7376.959961
6/05/2011,7443.950195
13/05/2011,7358.22998
20/05/2011,7114.089844
27/05/2011,7074.120117
3/06/2011,7159.660156
10/06/2011,7110.200195
17/06/2011,7149.439941
24/06/2011,7376.240234
1/07/2011,7471.439941
8/07/2011,7214.740234
15/07/2011,7290.140137
22/07/2011,7190.060059
29/07/2011,6414.759766
5/08/2011,5797.660156
12/08/2011,5602.799805
19/08/2011,5584.140137
26/08/2011,5730.629883
2/09/2011,5408.459961
9/09/2011,5508.240234
16/09/2011,5164.209961
23/09/2011,5639.580078
30/09/2011,5645.25
7/10/2011,5914.839844
14/10/2011,5766.47998
21/10/2011,6337.839844
28/10/2011,6133.180176
4/11/2011,5867.810059
11/11/2011,5850.169922
18/11/2011,5428.109863
25/11/2011,6035.879883
2/12/2011,5874.439941
9/12/2011,5730.620117
16/12/2011,5852.180176
23/12/2011,5848.779785
30/12/2011,6095.990234
6/01/2012,6179.209961
13/01/2012,6416.259766
20/01/2012,6539.850098
27/01/2012,6655.629883
3/02/2012,6788.799805
10/02/2012,6751.959961
17/02/2012,6809.459961
24/02/2012,6941.77002
2/03/2012,6834.540039
9/03/2012,7144.450195
16/03/2012,6981.259766
23/03/2012,6875.149902
30/03/2012,6775.259766
6/04/2012,6743.240234
13/04/2012,6671.220215
20/04/2012,6739.899902
27/04/2012,6694.439941
4/05/2012,6518
11/05/2012,6308.959961
18/05/2012,6315.890137
25/05/2012,6264.379883
1/06/2012,6144.220215
8/06/2012,6138.609863
15/06/2012,6343.129883
22/06/2012,6149.910156
29/06/2012,6535.560059
6/07/2012,6419.350098
13/07/2012,6758.390137
20/07/2012,6582.959961
27/07/2012,6606.089844
3/08/2012,6964.990234
10/08/2012,6996.290039
17/08/2012,6949.569824
24/08/2012,6895.490234
31/08/2012,7167.330078
7/09/2012,7310.319824
14/09/2012,7389.490234
21/09/2012,7290.02002
28/09/2012,7305.209961
5/10/2012,7281.700195
12/10/2012,7437.22998
19/10/2012,7200.22998
26/10/2012,7335.669922
2/11/2012,7204.959961
9/11/2012,7043.419922
16/11/2012,7244.990234
23/11/2012,7400.959961
30/11/2012,7534.540039
7/12/2012,7581.97998
14/12/2012,7672.100098
21/12/2012,7655.879883
28/12/2012,7756.439941
4/01/2013,7708.470215
11/01/2013,7735.459961
18/01/2013,7748.129883
25/01/2013,7776.049805
1/02/2013,7590.850098
8/02/2013,7631.189941
15/02/2013,7583.569824
22/02/2013,7741.700195
1/03/2013,7939.77002
8/03/2013,8058.370117
15/03/2013,7932.509766
22/03/2013,7795.310059
29/03/2013,7817.390137
5/04/2013,7871.629883
12/04/2013,7473.72998
19/04/2013,7832.859863
26/04/2013,7961.709961
3/05/2013,8262.549805
10/05/2013,8369.870117
17/05/2013,8351.980469
24/05/2013,8400.200195
31/05/2013,8098.810059
7/06/2013,8095.390137
14/06/2013,7928.47998
21/06/2013,7990.75
28/06/2013,7994.310059
5/07/2013,8158.799805
