date_time,close
1/01/2010,2300.050049
8/01/2010,2316.73999
15/01/2010,2265.699951
22/01/2010,2179
29/01/2010,2125.429932
5/02/2010,2177.409912
12/02/2010,2241.709961
19/02/2010,2234.219971
26/02/2010,2292.310059
5/03/2010,2368.459961
12/03/2010,2391.280029
19/03/2010,2397.409912
26/03/2010,2402.580078
2/04/2010,2436.810059
9/04/2010,2515.689941
16/04/2010,2519.070068
23/04/2010,2511.919922
30/04/2010,2319.639893
7/05/2010,2394.360107
14/05/2010,2204.01001
21/05/2010,2277.679932
28/05/2010,2303.030029
4/06/2010,2218.709961
11/06/2010,2307.159912
18/06/2010,2217.419922
25/06/2010,2101.360107
2/07/2010,2175.399902
9/07/2010,2249.080078
16/07/2010,2245.889893
23/07/2010,2251.689941
30/07/2010,2293.060059
6/08/2010,2190.27002
13/08/2010,2178.949951
20/08/2010,2118.689941
27/08/2010,2200.01001
3/09/2010,2236.199951
10/09/2010,2303.25
17/09/2010,2327.080078
24/09/2010,2368.620117
1/10/2010,2383.669922
8/10/2010,2435.379883
15/10/2010,2459.669922
22/10/2010,2507.370117
29/10/2010,2577.340088
5/11/2010,2555.52002
12/11/2010,2514.399902
19/11/2010,2543.120117
26/11/2010,2579.350098
3/12/2010,2616.669922
10/12/2010,2637.310059
17/12/2010,2665.600098
24/12/2010,2662.97998
31/12/2010,2709.889893
7/01/2011,2735.290039
14/01/2011,2704.290039
21/01/2011,2755.280029
28/01/2011,2753.879883
4/02/2011,2790.449951
11/02/2011,2831.580078
18/02/2011,2737.899902
25/02/2011,2798.73999
4/03/2011,2701.02002
11/03/2011,2636.050049
18/03/2011,2736.419922
25/03/2011,2781.070068
1/04/2011,2796.139893
8/04/2011,2760.219971
15/04/2011,2820.159912
22/04/2011,2872.530029
29/04/2011,2814.719971
6/05/2011,2863.040039
13/05/2011,2823.310059
20/05/2011,2782.919922
27/05/2011,2773.310059
3/06/2011,2684.870117
10/06/2011,2623.699951
17/06/2011,2686.75
24/06/2011,2773.52002
1/07/2011,2872.659912
8/07/2011,2762.669922
15/07/2011,2834.429932
22/07/2011,2766.25
29/07/2011,2556.389893
5/08/2011,2492.679932
12/08/2011,2380.429932
19/08/2011,2419.629883
26/08/2011,2546.040039
2/09/2011,2529.139893
9/09/2011,2607.070068
16/09/2011,2455.669922
23/09/2011,2480.76001
30/09/2011,2506.820068
7/10/2011,2620.23999
14/10/2011,2598.620117
21/10/2011,2738.629883
28/10/2011,2697.969971
4/11/2011,2625.149902
