date_time,close
14/03/2014,5294
21/03/2014,5350.1
28/03/2014,5409.9
4/04/2014,5480.8
11/04/2014,5454.2
18/04/2014,5531
25/04/2014,5448.8
2/05/2014,5476.8
9/05/2014,5510.8
16/05/2014,5479.9
23/05/2014,5519.5
30/05/2014,5436.9
6/06/2014,5428.8
13/06/2014,5468.2
20/06/2014,5464.3
27/06/2014,5491.2
4/07/2014,5464.4
11/07/2014,5522.4
18/07/2014,5587.8
25/07/2014,5632.9
1/08/2014,5509
8/08/2014,5548.5
15/08/2014,5638.9
22/08/2014,5624.4
29/08/2014,5631.3
5/09/2014,5546.1
12/09/2014,5415.8
19/09/2014,5382.2
26/09/2014,5297.7
3/10/2014,5296.7
10/10/2014,5254.9
17/10/2014,5383.1
24/10/2014,5476.2
31/10/2014,5506.1
7/11/2014,5442.7
14/11/2014,5316.2
21/11/2014,5332.4
28/11/2014,5368.8
5/12/2014,5231
12/12/2014,5210.8
19/12/2014,5394.5
26/12/2014,5411
2/01/2015,5381.5
9/01/2015,5331.4
16/01/2015,5419.9
23/01/2015,5569.5
30/01/2015,5811
6/02/2015,5743.6
13/02/2015,5904.2
20/02/2015,5908.5
27/02/2015,5904.2
6/03/2015,5850.2
13/03/2015,5950.8
20/03/2015,5879.1
27/03/2015,5898.6
3/04/2015,5932.2
10/04/2015,5947.5
17/04/2015,5844.8
24/04/2015,5790
1/05/2015,5645.7
8/05/2015,5696.6
15/05/2015,5662.3
22/05/2015,5713.1
29/05/2015,5504.3
5/06/2015,5556.7
12/06/2015,5524.9
19/06/2015,5632.7
26/06/2015,5599.8
3/07/2015,5471
10/07/2015,5669.6
17/07/2015,5590.3
24/07/2015,5669.5
31/07/2015,5610.1
7/08/2015,5387.9
14/08/2015,5288.6
21/08/2015,5233.3
28/08/2015,5027.8
4/09/2015,5095
11/09/2015,5146.8
18/09/2015,5071.7
25/09/2015,5112.1
2/10/2015,5210.4
9/10/2015,5230
16/10/2015,5263.8
23/10/2015,5266.9
30/10/2015,5193
6/11/2015,5125.7
13/11/2015,5242.6
20/11/2015,5210.7
27/11/2015,5227.7
4/12/2015,5037.7
11/12/2015,5102
18/12/2015,5207.6
25/12/2015,5295.9
1/01/2016,5010.3
8/01/2016,4909.4
15/01/2016,4864
22/01/2016,4976.2
29/01/2016,4980.4
5/02/2016,4821.1
12/02/2016,4992
19/02/2016,4881.2
26/02/2016,5081.1
4/03/2016,5150.1
11/03/2016,5168.2
18/03/2016,5084.2
25/03/2016,5082.8
1/04/2016,4964.1
8/04/2016,5118.6
15/04/2016,5272.7
22/04/2016,5225.4
29/04/2016,5279.1
6/05/2016,5359.3
13/05/2016,5323.3
20/05/2016,5388.1
27/05/2016,5278.9
3/06/2016,5361.9
10/06/2016,5146
17/06/2016,5280.7
24/06/2016,5233.4
1/07/2016,5227.9
8/07/2016,5411.6
15/07/2016,5512.4
22/07/2016,5556.6
29/07/2016,5475.8
5/08/2016,5508
12/08/2016,5507.8
19/08/2016,5541.9
26/08/2016,5415.6
2/09/2016,5385.8
9/09/2016,5239.9
16/09/2016,5374.5
23/09/2016,5471.3
30/09/2016,5483
7/10/2016,5435.5
14/10/2016,5442.1
21/10/2016,5295.5
28/10/2016,5225.6
4/11/2016,5328.8
11/11/2016,5338.5
18/11/2016,5485.1
25/11/2016,5500.2
2/12/2016,5543.6
9/12/2016,5538.6
16/12/2016,5643.9
23/12/2016,5699.1
30/12/2016,5753.3
6/01/2017,5766.9
13/01/2017,5692.2
20/01/2017,5671.5
27/01/2017,5645.4
3/02/2017,5664.6
10/02/2017,5816.3
17/02/2017,5784.7
24/02/2017,5776.6
3/03/2017,5741.2
10/03/2017,5785.8
17/03/2017,5708
24/03/2017,5896.2
31/03/2017,5856.3
7/04/2017,5889.9
14/04/2017,5821.4
21/04/2017,5921.5
28/04/2017,5876.4
5/05/2017,5878.3
12/05/2017,5738.3
19/05/2017,5789.6
26/05/2017,5738.1
2/06/2017,5676.6
9/06/2017,5763.2
16/06/2017,5706
23/06/2017,5818.1
30/06/2017,5758.8
7/07/2017,5736.8
14/07/2017,5761.5
21/07/2017,5785
28/07/2017,5735.1
4/08/2017,5760.9
11/08/2017,5779.2
18/08/2017,5745.5
25/08/2017,5714.5
1/09/2017,5689.9
8/09/2017,5738.7
15/09/2017,5655.4
22/09/2017,5670.4
29/09/2017,5651.8
6/10/2017,5794.5
13/10/2017,5896.1
20/10/2017,5916.3
27/10/2017,5931.7
3/11/2017,6049.4
10/11/2017,5943.5
17/11/2017,5960.6
24/11/2017,5969.9
1/12/2017,5977.7
8/12/2017,6011.3
15/12/2017,6060.4
22/12/2017,6088.1
29/12/2017,6077.1
5/01/2018,6067.6
12/01/2018,6014.6
19/01/2018,6050
26/01/2018,6090.1
2/02/2018,5890.7
9/02/2018,5909
16/02/2018,5950.9
23/02/2018,5973.3
2/03/2018,5942.9
9/03/2018,5920.8
16/03/2018,5937.2
23/03/2018,5759.4
30/03/2018,5788.8
6/04/2018,5815.5
13/04/2018,5881
20/04/2018,5910.8
27/04/2018,6098.3
4/05/2018,6118.7
11/05/2018,6094.3
18/05/2018,6037.1
25/05/2018,6011.9
1/06/2018,6057.3
8/06/2018,6016.6
15/06/2018,6232.1
22/06/2018,6215.4
29/06/2018,6215.5
6/07/2018,6268.3
13/07/2018,6262.7
20/07/2018,6244.5
27/07/2018,6240.9
3/08/2018,6297.7
10/08/2018,6328.3
17/08/2018,6244.4
24/08/2018,6351.8
31/08/2018,6160.4
7/09/2018,6128.7
14/09/2018,6169.5
21/09/2018,6181.2
28/09/2018,6176.3
5/10/2018,5883.8
12/10/2018,5942.4
19/10/2018,5664.1
26/10/2018,5840.8
2/11/2018,5928.2
9/11/2018,5736
16/11/2018,5691.3
23/11/2018,5758.4
30/11/2018,5657.6
7/12/2018,5661.6
14/12/2018,5505.8
21/12/2018,5597.2
28/12/2018,5633.4
4/01/2019,5795.3
11/01/2019,5850.1
18/01/2019,5865.7
25/01/2019,5864.7
1/02/2019,6092.5
8/02/2019,6059.4
15/02/2019,6139.2
22/02/2019,6169
1/03/2019,6263.9
8/03/2019,6179.6
15/03/2019,6167.2
22/03/2019,6176.1
29/03/2019,6232.8
5/04/2019,6198.7
12/04/2019,6259.8
19/04/2019,6382.1
26/04/2019,6338.4
3/05/2019,6295.3
10/05/2019,6327.8
17/05/2019,6491.8
24/05/2019,6392.1
31/05/2019,6383
7/06/2019,6542.4
14/06/2019,6687.4
21/06/2019,6666.3
28/06/2019,6718
5/07/2019,6716.1
12/07/2019,6649.1
19/07/2019,6818
26/07/2019,6788.9
2/08/2019,6568.1
9/08/2019,6408.1
16/08/2019,6501.8
23/08/2019,6507.4
30/08/2019,6613.2
6/09/2019,6654.9
13/09/2019,6717.5
20/09/2019,6677.6
27/09/2019,6639.9
4/10/2019,6547.1
11/10/2019,6684.7
18/10/2019,6693.6
25/10/2019,6663.4
1/11/2019,6726.6
8/11/2019,6735.1
15/11/2019,6672.9
22/11/2019,6864
29/11/2019,6683
6/12/2019,6708.8
13/12/2019,6833.1
20/12/2019,6798.4
27/12/2019,6690.6
3/01/2020,6874.2
10/01/2020,7041.8
17/01/2020,7088
24/01/2020,7008.4
31/01/2020,7049.2
7/02/2020,7103.2
14/02/2020,7162.5
21/02/2020,6657.9
28/02/2020,6395.7
6/03/2020,5304.6
13/03/2020,4782.9
20/03/2020,5113.3
27/03/2020,5154.3
3/04/2020,5387.3
10/04/2020,5416.3
17/04/2020,5217.1
24/04/2020,5522.4
1/05/2020,5364.2
8/05/2020,5328.7
15/05/2020,5550.4
22/05/2020,5851.1
29/05/2020,5991.8
5/06/2020,5960.6
12/06/2020,5936.5
19/06/2020,5817.7
26/06/2020,6032.7
3/07/2020,5955.5
10/07/2020,6010.9
17/07/2020,6094.5
24/07/2020,6051.1
31/07/2020,6042.2
7/08/2020,6091
14/08/2020,6120
21/08/2020,6126.2
28/08/2020,6112.6
4/09/2020,5908.5
11/09/2020,5883.2
18/09/2020,5875.9
25/09/2020,5872.9
2/10/2020,6102
9/10/2020,6210.3
16/10/2020,6173.8
23/10/2020,5960.3
30/10/2020,6139.6
6/11/2020,6418.2
13/11/2020,6547.2
20/11/2020,6636.4
27/11/2020,6615.3
4/12/2020,6683.1
11/12/2020,6756.7
18/12/2020,6664.8
25/12/2020,6587.1
1/01/2021,6712
8/01/2021,6715.3
15/01/2021,6823.7
22/01/2021,6649.7
29/01/2021,6765.5
5/02/2021,6850.1
12/02/2021,6885.9
19/02/2021,6834
26/02/2021,6760.7
5/03/2021,6713.9
12/03/2021,6745.9
19/03/2021,6790.6
26/03/2021,6828.7
2/04/2021,6998.8
9/04/2021,7058.6
16/04/2021,7055.4
23/04/2021,7082.3
30/04/2021,7061.7
7/05/2021,6982.7
14/05/2021,7019.6
21/05/2021,7094.9
28/05/2021,7260.1
4/06/2021,7302.5
11/06/2021,7359
18/06/2021,7275.3
25/06/2021,7265.6
2/07/2021,7341.4
9/07/2021,7335.9
16/07/2021,7386.4
23/07/2021,7417.4
30/07/2021,7511.1
6/08/2021,7588.2
13/08/2021,7464.6
20/08/2021,7491.2
27/08/2021,7485.7
3/09/2021,7369.5
10/09/2021,7460.2
17/09/2021,7370.2
24/09/2021,7332.2
1/10/2021,7256.7
8/10/2021,7311.7
15/10/2021,7415.4
22/10/2021,7430.4
29/10/2021,7428
5/11/2021,7381.9
12/11/2021,7379.2
19/11/2021,7407.3
26/11/2021,7225.2
3/12/2021,7384.5
10/12/2021,7295.7
17/12/2021,7387.6
24/12/2021,7513.4
31/12/2021,7358.3
7/01/2022,7474.4
14/01/2022,7342.4
21/01/2022,6838.3
28/01/2022,7078
4/02/2022,7288.5
11/02/2022,7296.2
18/02/2022,6990.6
25/02/2022,7151.4
4/03/2022,7130.8
11/03/2022,7250.8
18/03/2022,7387.1
25/03/2022,7499.6
1/04/2022,7442.8
8/04/2022,7523.4
15/04/2022,7592.8
22/04/2022,7356.9
29/04/2022,7364.7
6/05/2022,6941
13/05/2022,7064.5
20/05/2022,7105.9
27/05/2022,7175.9
3/06/2022,7019.7
10/06/2022,6591.1
17/06/2022,6528.4
24/06/2022,6568.1
1/07/2022,6648
8/07/2022,6650.6
15/07/2022,6794.3
22/07/2022,6889.7
29/07/2022,6974.9
5/08/2022,7071
12/08/2022,7112.8
19/08/2022,7048.1
26/08/2022,6845.6
2/09/2022,6848.7
9/09/2022,6842.9
16/09/2022,6700.2
23/09/2022,6555
30/09/2022,6817.5
7/10/2022,6642.6
14/10/2022,6730.7
21/10/2022,6845.1
28/10/2022,6857.9
4/11/2022,6964
11/11/2022,7135.7
18/11/2022,7241.8
25/11/2022,7354.4
2/12/2022,7175.5
9/12/2022,7204.8
16/12/2022,7152.5
23/12/2022,7020.1
30/12/2022,7063.6
6/01/2023,7280.4
13/01/2023,7435.3
20/01/2023,7486.4
27/01/2023,7511.6
3/02/2023,7490.3
10/02/2023,7410.3
17/02/2023,7285.4
24/02/2023,7255.4
3/03/2023,7283.6
6/03/2023,7328.6
